Post_Date,Organization,Organization_Link,Posts,Is_Walkin,Qualification,Experience_Type,Last_Date,Days_Left,Job_Type
26-05-2025,Goa Staff Selection Commission (Goa SSC),https://linkingsky.com/government-exams/SSC/goa-staff-selection-commission-goa-ssc-recruitment.html,118 Assistant Teacher,False,Graduates,Fresher,15-07-2025,,Top Job
26-05-2025,Goa Staff Selection Commission (Goa SSC),https://linkingsky.com/government-exams/SSC/goa-staff-selection-commission-goa-ssc-recruitment.html,187 Police Sub Inspector,False,"Servicemen,Graduates,Diploma",Fresher,30-05-2025,3.0,Top Job
26-05-2025,National Health Mission Kerala (NHM Kerala),https://linkingsky.com/government-exams/psu-jobs/nrhm-kerala-recruitment.html,"9 Office Secretary, Nurse and Various (Malappuram)",False,"Graduates,Doctors","Fresher,Experience",02-06-2025,,Regular
26-05-2025,University of Hyderabad (UOHYD),https://linkingsky.com/government-exams/Teaching_Jobs/hyderabad-university-recruitment.html,2 Project Associate I (School of Life Sciences),False,Post Graduates,Fresher,11-06-2025,,Regular
26-05-2025,Indian Bank,https://linkingsky.com/government-exams/bank/indian-bank-recruitment.html,1 Consultant (Compliance Department),False,Graduates,Experience,31-05-2025,4.0,Regular
26-05-2025,Steel Authority of India Limited (SAIL),https://linkingsky.com/government-exams/psu-jobs/sail-recruitment.html,7 Super Specialist/Specialist/GDMO (Bokaro Steel Plant) (Walkin),True,Doctors,Fresher,05-06-2025,,Regular
26-05-2025,Oil India Limited (OIL),https://linkingsky.com/government-exams/psu-jobs/oil-india-recruitment.html,1 Civil Engineer (Goa) (Walkin),True,Engineers,Experience,02-06-2025,,Regular
26-05-2025,Central University of Kerala (CU Kerala),https://linkingsky.com/government-exams/Teaching_Jobs/central-university-kerala-recruitment.html,2 Hindi Translator and Hindi Typist,False,"Intermediate,Post Graduates",Fresher,30-05-2025,3.0,Regular
26-05-2025,Guru Gobind Singh Indraprastha University (GGSIPU),https://linkingsky.com/government-exams/Teaching_Jobs/guru-gobind-singh-indarprastha-university-recruitment.html,1 Creative Graphic Designer (Walkin),True,"Graduates,Post Graduates",Experience,03-06-2025,,Regular
26-05-2025,University of Hyderabad (UOHYD),https://linkingsky.com/government-exams/Teaching_Jobs/hyderabad-university-recruitment.html,4 Guest Faculty (School of Economics),False,Post Graduates,Fresher,28-06-2025,,Regular
26-05-2025,Cochin University of Science and Technology (CUSAT),https://linkingsky.com/government-exams/Teaching_Jobs/cusat-recruitment.html,2 Technical Assistant Grade I,False,"Graduates,Post Graduate Diploma",Fresher,16-06-2025,,Regular
26-05-2025,Centre for DNA Fingerprinting and Diagnostics (CDFD),https://linkingsky.com/government-exams/psu-jobs/cdfd-recruitment.html,"11 Research Associate, Project Associate and Various",False,"ITI,Matriculation,Graduates,Post Graduates,Engineers,Diploma","Fresher,Experience",12-06-2025,,Regular
26-05-2025,Rajiv Gandhi Centre for Biotechnology (RGCB),https://linkingsky.com/government-exams/psu-jobs/rgcb-recruitment.html,1 Senior Manager (Security),False,Graduates,Experience,03-06-2025,,Regular
26-05-2025,Institute of Nano Science and Technology Mohali (INST Mohali),https://linkingsky.com/government-exams/psu-jobs/inst-mohali-recruitment.html,1 Project Associate,False,Post Graduates,Fresher,13-06-2025,,Regular
26-05-2025,NABARD Financial Services Limited (NABFINS),https://linkingsky.com/government-exams/psu-jobs/nabfins-recruitment.html,Customer Service Officer and Lead Auditor (Bengaluru/Kerala),False,"Graduates,Post Graduates,Engineers","Fresher,Experience",31-05-2025,4.0,Regular
26-05-2025,NABARD Financial Services Limited (NABFINS),https://linkingsky.com/government-exams/psu-jobs/nabfins-recruitment.html,Customer Service Officer (Tamil Nadu),False,Intermediate,Fresher,30-05-2025,3.0,Regular
26-05-2025,Shivaji University,https://linkingsky.com/government-exams/Teaching_Jobs/shivaji-university-recruitment.html,2 Lab and Field Assistant (Walkin),True,Graduates,Fresher,28-05-2025,1.0,Regular
26-05-2025,Central Electrochemical Research Institute (CECRI),https://linkingsky.com/government-exams/Teaching_Jobs/cecri-recruitment.html,4 Junior Research Fellow (Through GATE) (Walkin),True,Engineers,Fresher,Today,,Regular
26-05-2025,Sardar Vallabhbhai National Institute of Technology Surat (SVNIT Surat),https://linkingsky.com/government-exams/Teaching_Jobs/svnit-recruitment.html,50 Assistant Professor (Extended),False,Post Graduates,Experience,06-06-2025,,Regular
26-05-2025,Mahesh Sahakari Bank Pune,https://linkingsky.com/government-exams/bank/mahesh-sahakari-bank-pune-recruitment.html,Clerk,False,Graduates,Fresher,31-05-2025,4.0,Top Job
26-05-2025,All India Institute of Medical Sciences Raebareli (AIIMS Raebareli),https://linkingsky.com/government-exams/psu-jobs/all-india-institute-of-medical-sciences-raebareli-aiims-raebareli-recruitment.html,1 Assistant Fire Officer,False,"Graduates,Engineers",Experience,18-06-2025,,Regular
26-05-2025,Mahatma Gandhi Central University Bihar (MGCUB),https://linkingsky.com/government-exams/Teaching_Jobs/mahatma-gandhi-central-university-bihar-mgcub-recruitment.html,1 Assistant Researcher,False,Post Graduates,Fresher,28-05-2025,1.0,Regular
26-05-2025,Indian Institute of Technology Kharagpur (IIT Kharagpur),https://linkingsky.com/government-exams/Teaching_Jobs/iit-kharagpur-recruitment.html,3 Senior Planning Executive and Various,False,"Graduates,Post Graduates",Fresher,21-06-2025,,Regular
26-05-2025,National Institute of Technology Sikkim (NIT Sikkim),https://linkingsky.com/government-exams/Teaching_Jobs/nit-sikkim-recruitment.html,1 Temporary Faculty (Department of Mathematics),False,Post Graduates,Fresher,31-05-2025,4.0,Regular
26-05-2025,National Institute of Technology Sikkim (NIT Sikkim),https://linkingsky.com/government-exams/Teaching_Jobs/nit-sikkim-recruitment.html,6 Temporary Faculty,False,Post Graduates,Fresher,20-06-2025,,Regular
26-05-2025,Indira Gandhi National Centre for the Arts (IGNCA),https://linkingsky.com/government-exams/psu-jobs/IGNCA-Recruitment.html,1 Project Associate (Walkin),True,Post Graduates,Experience,06-06-2025,,Regular
26-05-2025,Central University of Haryana (CUH),https://linkingsky.com/government-exams/Teaching_Jobs/cuh-recruitment.html,1 Junior Research Fellow (Department of Biochemistry) (Walkin),True,Post Graduates,Fresher,09-06-2025,,Regular
26-05-2025,North Eastern Indira Gandhi Regional Institute of Health and Medical Sciences (NEIGRIHMS),https://linkingsky.com/government-exams/Teaching_Jobs/neigrihms-recruitment.html,1 Project Technical Support III (Walkin),True,"Graduates,Post Graduates,Doctors","Fresher,Experience",30-05-2025,3.0,Regular
26-05-2025,Dr Panjabrao Deshmukh Krishi Vidyapeeth Akola (PDKV),https://linkingsky.com/government-exams/Teaching_Jobs/pdkv-akola-recruitment.html,1 Guest Teacher (Vasantrao Naik College of Agril. Biotechnology),False,Post Graduates,Fresher,29-05-2025,2.0,Regular
26-05-2025,AP Mahesh Cooperative Urban Bank Limited (AP Mahesh Bank),https://linkingsky.com/government-exams/bank/ap-mahesh-bank-recruitment.html,50 Clerk cum Cashier,False,Graduates,Fresher,14-06-2025,,Top Job
26-05-2025,Directorate of Health Services Meghalaya,https://linkingsky.com/government-exams/psu-jobs/directorate-of-health-services-meghalaya-recruitment.html,5 Financial Analyst and Assistant Financial Analyst,False,Post Graduates,Experience,04-06-2025,,Regular
26-05-2025,University of Kashmir (Kashmir University),https://linkingsky.com/government-exams/Teaching_Jobs/kashmir-university-recruitment.html,3 Principal and Assistant Professor,False,Post Graduates,Experience,20-06-2025,,Regular
26-05-2025,All India Institute of Medical Sciences Bathinda (AIIMS Bathinda),https://linkingsky.com/government-exams/psu-jobs/all-india-institute-of-medical-sciences-bathinda-aiims-bathinda-recruitment.html,2 Senior Palliative Medicine Doctor and Palliative Care Doctor,False,Doctors,Experience,14-06-2025,,Regular
26-05-2025,Acharya NG Ranga Agricultural University (ANGRAU),https://linkingsky.com/government-exams/Teaching_Jobs/angrau-hyderabad-recruitment.html,1 Teaching Associate (Department of Food Business Management) (Walkin),True,Post Graduates,Experience,28-05-2025,1.0,Regular
26-05-2025,Acharya NG Ranga Agricultural University (ANGRAU),https://linkingsky.com/government-exams/Teaching_Jobs/angrau-hyderabad-recruitment.html,1 Teaching Associate (Soil Science & Agril. Chemistry) (Walkin),True,Post Graduates,Experience,29-05-2025,2.0,Regular
26-05-2025,Institute of Chemical Technology Mumbai (ICT Mumbai),https://linkingsky.com/government-exams/Teaching_Jobs/ict-mumbai-recruitment.html,1 Senior Project Scientist,False,Post Graduates,Experience,Today,,Regular
26-05-2025,Institute of Chemical Technology Mumbai (ICT Mumbai),https://linkingsky.com/government-exams/Teaching_Jobs/ict-mumbai-recruitment.html,2 Junior Research Fellow,False,Post Graduates,Fresher,Today,,Regular
26-05-2025,Institute of Chemical Technology Mumbai (ICT Mumbai),https://linkingsky.com/government-exams/Teaching_Jobs/ict-mumbai-recruitment.html,1 Research Associate I,False,Post Graduates,Fresher,Today,,Regular
26-05-2025,Indian Institute of Information Technology Design and Manufacturing Jabalpur (IIITDM Jabalpur),https://linkingsky.com/government-exams/Teaching_Jobs/iiitdm-jabalpur-recruitment.html,1 Research Associate,False,Post Graduates,Experience,Today,,Regular
26-05-2025,All India Institute of Medical Sciences Raipur (AIIMS Raipur),https://linkingsky.com/government-exams/psu-jobs/aiims-raipur-recruitment.html,1 Senior Project Assistant (Department of Trauma and Emergency) (Walkin),True,Graduates,Fresher,29-05-2025,2.0,Regular
26-05-2025,National Institute of Electronics and Information Technology (NIELIT),https://linkingsky.com/government-exams/Teaching_Jobs/nielit-recruitment.html,"6 Senior Faculty, Faculty and Junior Accountant (Tirupati)",False,"Post Graduates,Engineers",Experience,02-06-2025,,Regular
26-05-2025,National Institute of Electronics and Information Technology (NIELIT),https://linkingsky.com/government-exams/Teaching_Jobs/nielit-recruitment.html,1 Resource Person (Faculty -IT/CS) (Rupnagar) (Walkin),True,"Post Graduates,Engineers",Experience,30-05-2025,3.0,Regular
26-05-2025,National Institute of Electronics and Information Technology (NIELIT),https://linkingsky.com/government-exams/Teaching_Jobs/nielit-recruitment.html,3 Faculty and Junior Faculty (Ajmer) (Walkin),True,"Post Graduates,Engineers",Fresher,30-05-2025,3.0,Regular
26-05-2025,Indian Institute of Technology Guwahati (IIT Guwahati),https://linkingsky.com/government-exams/Teaching_Jobs/iit-guwahati-recruitment.html,2 Laboratory Attendant and JRF (Civil Engineering Department) (Walkin),True,"Intermediate,Post Graduates","Fresher,Experience",03-06-2025,,Regular
26-05-2025,National Institute of Electronics and Information Technology (NIELIT),https://linkingsky.com/government-exams/Teaching_Jobs/nielit-recruitment.html,"15 Jr Resource Person, MTS and Various (Leh/Kargil)",False,"Intermediate,Matriculation,Graduates,Post Graduates,Engineers","Fresher,Experience",30-05-2025,3.0,Regular
26-05-2025,Panjab University,https://linkingsky.com/government-exams/Teaching_Jobs/panjab-university-recruitment.html,1 Project Associate I (Department of Chemistry),False,Post Graduates,Fresher,31-05-2025,4.0,Regular
26-05-2025,Lakshadweep Administration,https://linkingsky.com/government-exams/psu-jobs/lakshadweep-administration-recruitment.html,"88 Nursing Officer, Lab Attender and Various",False,"Intermediate,Graduates,Post Graduates,Engineers,Post Graduate Diploma,Doctors",Experience,31-05-2025,4.0,Regular
26-05-2025,King Georges Medical University (KGMU),https://linkingsky.com/government-exams/Teaching_Jobs/kgmu-lucknow-recruitment.html,11 Senior Resident,False,Doctors,Fresher,29-05-2025,2.0,Regular
26-05-2025,National Institute of Technology Manipur (NIT Manipur),https://linkingsky.com/government-exams/Teaching_Jobs/nit-manipur-recruitment.html,1 Junior Research Fellow (Department of Electronics and Communication Engineering),False,"Post Graduates,Engineers",Fresher,29-05-2025,2.0,Regular
26-05-2025,National Academy Of Defence Production (NADP),https://linkingsky.com/government-exams/Police-Defence-Jobs/national-academy-of-defence-production-nadp-recruitment.html,1 Associate Professor,False,Post Graduates,Experience,31-05-2025,4.0,Regular
26-05-2025,National Institute of Technology Calicut (NIT Calicut),https://linkingsky.com/government-exams/Teaching_Jobs/nit-calicut-recruitment.html,1 Junior Research Fellow (Civil Engineering),False,Post Graduates,Fresher,30-05-2025,3.0,Regular
26-05-2025,Advanced Centre for Treatment Research and Education in Cancer (ACTREC),https://linkingsky.com/government-exams/psu-jobs/actrec-mumbai-recruitment.html,1 Dental Hygienist (Walkin),True,Doctors,Experience,29-05-2025,2.0,Regular
26-05-2025,Mahatma Gandhi Central University Bihar (MGCUB),https://linkingsky.com/government-exams/Teaching_Jobs/mahatma-gandhi-central-university-bihar-mgcub-recruitment.html,1 Assistant Researcher,False,Post Graduates,Fresher,28-05-2025,1.0,Regular
26-05-2025,Islamic University of Science and Technology (IUST),https://linkingsky.com/government-exams/Teaching_Jobs/iust-recruitment.html,2 Assistant Professor,False,Post Graduates,Fresher,29-05-2025,2.0,Regular
26-05-2025,National Institute of Electronics and Information Technology (NIELIT),https://linkingsky.com/government-exams/Teaching_Jobs/nielit-recruitment.html,"20 Jr Resource Person, Senior Resource Person and Various (Walkin)",True,"ITI,Graduates,Post Graduates,Engineers,Post Graduate Diploma","Fresher,Experience",29-05-2025,2.0,Regular
26-05-2025,Indian Institute of Technology Guwahati (IIT Guwahati),https://linkingsky.com/government-exams/Teaching_Jobs/iit-guwahati-recruitment.html,1 Senior Research Fellow (Department of Civil Engineering) (Walkin),True,Post Graduates,Experience,Today,,Regular
26-05-2025,School of Planning and Architecture (SPA Delhi),https://linkingsky.com/government-exams/Teaching_Jobs/spa-new-delhi-recruitment.html,1 Project Associate,False,"Graduates,Post Graduates,Engineers",Experience,Today,,Regular
26-05-2025,Indian Institute of Technology Patna (IIT Patna),https://linkingsky.com/government-exams/Teaching_Jobs/iit-patna-recruitment.html,1 Technical Assistant,False,"Graduates,Diploma",Fresher,Today,,Regular
26-05-2025,Andhra Pradesh Medical Services Recruitment Board (APMSRB),https://linkingsky.com/government-exams/psu-jobs/andhra-pradesh-medical-services-recruitment-board-apmsrb-recruitment.html,53 Consultant Microbiologist and Various (Walkin),True,"Servicemen,Doctors",Fresher,Today,,Regular
25-05-2025,Tata Memorial Centre Hospital (TMC Hospital),https://linkingsky.com/government-exams/psu-jobs/tata-memorial-hospital-recruitment.html,1 Senior Resident (HBCH Mohali) (Walkin),True,Doctors,Fresher,30-05-2025,3.0,Regular
25-05-2025,Mishra Dhatu Nigam Limited (MIDHANI),https://linkingsky.com/government-exams/psu-jobs/midhani-recruitment.html,1 Assistant Manager (Medical),False,Doctors,Experience,20-06-2025,,Regular
25-05-2025,All India Institute of Medical Sciences Bibinagar (AIIMS Bibinagar),https://linkingsky.com/government-exams/psu-jobs/all-india-institute-of-medical-sciences-bibinagar-aiims-bibinagar-recruitment.html,1 Project Technical Support II (Walkin),True,Doctors,Experience,06-06-2025,,Regular
25-05-2025,Maharashtra Public Service Commission (MPSC),https://linkingsky.com/government-exams/STATE_PSC/maharashtra-psc-recruitment.html,1 Joint Director of Insurance (Finance Department),False,Graduates,Experience,09-06-2025,,Regular
